loan_id,user_id,loan_type
96913,8179,other
96914,8179,other
96915,8179,other
96916,8179,other
96917,8179,other
96918,8180,other
96919,8180,other
96920,8180,other
96921,8180,other
96922,8180,other
96923,8181,other
96924,8181,other
96925,8181,other
96926,8181,other
96927,8181,other
96928,8181,other
96929,8181,other
96930,8181,other
96931,8182,other
96932,8182,other
96933,8182,other
96934,8182,other
96935,8182,other
96936,8182,other
96937,8182,other
96938,8182,other
96939,8183,other
96940,8183,other
96941,8183,other
96942,8183,other
96943,8183,other
96944,8183,other
96945,8183,other
96946,8183,other
96947,8184,other
96948,8184,other
96949,8184,other
96950,8184,other
96951,8184,other
96952,8184,other
96953,8185,other
96954,8185,other
96955,8185,other
96956,8185,other
96957,8185,other
96958,8185,other
96959,8185,other
96960,8185,other
96961,8186,other
96962,8186,other
96963,8186,other
96964,8186,other
96965,8186,other
96966,8186,other
96967,8186,other
96968,8187,other
96969,8187,other
96970,8188,other
96971,8188,other
96972,8188,other
96973,8188,other
96974,8188,other
96975,8188,other
96976,8188,other
96977,8188,other
96978,8188,other
96979,8188,other
96980,8188,other
96981,8188,other
96982,8189,other
96983,8190,other
96984,8190,other
96985,8190,other
96986,8190,other
96987,8190,other
96988,8190,other
96989,8190,other
96990,8190,other
96991,8190,other
96992,8191,other
96993,8191,other
96994,8191,other
96995,8191,other
96996,8191,other
96997,8191,other
96998,8191,other
96999,8191,other
97000,8191,other
97001,8192,other
97002,8192,other
97003,8192,other
97004,8192,other
97005,8192,other
97006,8192,other
97007,8193,other
97008,8193,other
97009,8193,other
97010,8193,other
97011,8193,other
97012,8193,other
97013,8193,other
97014,8193,other
97015,8194,other
97016,8194,other
97017,8194,other
97018,8194,other
97019,8194,other
97020,8194,other
97021,8195,other
97022,8195,other
97023,8195,other
97024,8195,other
97025,8196,other
97026,8196,other
97027,8196,other
97028,8196,other
97029,8196,other
97030,8197,other
97031,8197,other
97032,8198,other
97033,8198,other
97034,8198,other
97035,8198,other
97036,8198,other
97037,8199,other
97038,8199,other
97039,8199,other
97040,8199,other
97041,8199,other
97042,8199,other
97043,8200,other
97044,8200,other
97045,8200,other
97046,8200,other
97047,8200,other
97048,8201,other
97049,8201,other
97050,8201,other
97051,8201,other
97052,8201,other
97053,8201,other
97054,8201,other
97055,8201,other
97056,8201,other
97057,8201,other
97058,8201,other
97059,8201,other
97060,8201,other
97061,8201,other
97062,8201,other
97063,8201,other
97064,8201,other
97065,8202,other
97066,8202,other
97067,8202,other
97068,8202,other
97069,8203,other
97070,8203,other
97071,8203,other
97072,8203,other
97073,8203,other
97074,8203,other
97075,8204,other
97076,8204,other
97077,8204,other
97078,8204,other
97079,8204,other
97080,8204,other
97081,8204,other
97082,8204,other
97083,8204,other
97084,8204,other
97085,8204,other
97086,8204,other
97087,8204,other
97088,8204,other
97089,8204,other
97090,8204,other
97091,8204,other
97092,8204,other
97093,8204,other
97094,8205,other
97095,8205,other
97096,8205,other
97097,8205,other
97098,8205,other
97099,8205,other
97100,8206,other
97101,8206,other
97102,8206,other
97103,8206,other
97104,8206,other
97105,8206,other
97106,8206,other
97107,8206,other
97108,8206,other
97109,8206,other
97110,8207,other
97111,8207,other
97112,8207,other
97113,8207,other
97114,8207,other
97115,8207,other
97116,8207,other
97117,8207,other
97118,8208,other
97119,8209,other
97120,8209,other
97121,8209,other
97122,8209,other
97123,8209,other
97124,8209,other
97125,8209,other
97126,8209,other
97127,8209,other
97128,8209,other
97129,8210,other
97130,8210,other
97131,8210,other
97132,8210,other
97133,8210,other
97134,8210,other
97135,8210,other
97136,8210,other
97137,8211,other
97138,8211,other
97139,8211,other
97140,8211,other
97141,8211,other
97142,8211,other
97143,8211,other
97144,8211,other
97145,8212,other
97146,8212,other
97147,8212,other
97148,8212,other
97149,8213,other
97150,8213,other
97151,8213,other
97152,8213,other
97153,8213,other
97154,8213,other
97155,8213,other
97156,8213,other
97157,8213,other
97158,8213,other
97159,8213,other
97160,8213,other
97161,8213,other
97162,8213,other
97163,8213,other
97164,8213,other
97165,8213,other
97166,8213,other
97167,8213,other
97168,8213,other
97169,8213,other
97170,8213,other
97171,8213,other
97172,8214,other
97173,8214,other
97174,8214,other
97175,8214,other
97176,8215,other
97177,8215,other
97178,8215,other
97179,8215,other
97180,8215,other
97181,8216,other
97182,8216,other
97183,8216,other
97184,8216,other
97185,8216,other
97186,8216,other
97187,8216,other
97188,8216,other
97189,8216,other
97190,8217,other
97191,8217,other
97192,8217,other
97193,8217,other
97194,8217,other
97195,8217,other
97196,8218,other
97197,8218,other
97198,8218,other
97199,8219,other
97200,8219,other
97201,8219,other
97202,8219,other
97203,8219,other
97204,8219,other
97205,8219,other
97206,8219,other
97207,8220,other
97208,8220,other
97209,8220,other
97210,8221,other
97211,8222,other
97212,8222,other
97213,8222,other
97214,8222,other
97215,8222,other
97216,8222,other
97217,8223,other
97218,8223,other
97219,8223,other
97220,8223,other
97221,8223,other
97222,8224,other
97223,8224,other
97224,8224,other
97225,8224,other
97226,8224,other
97227,8224,other
97228,8224,other
97229,8224,other
97230,8225,other
97231,8225,other
97232,8225,other
97233,8225,other
97234,8226,other
97235,8226,other
97236,8226,other
97237,8226,other
97238,8226,other
97239,8226,other
97240,8227,other
97241,8227,other
97242,8227,other
97243,8227,other
97244,8227,other
97245,8227,other
97246,8227,other
97247,8227,other
97248,8227,other
97249,8227,other
97250,8227,other
97251,8227,other
97252,8227,other
97253,8227,other
97254,8228,other
97255,8228,other
97256,8228,other
97257,8228,other
97258,8228,other
97259,8228,other
97260,8229,other
97261,8229,other
97262,8229,other
97263,8229,other
97264,8230,other
97265,8231,other
97266,8231,other
97267,8231,other
97268,8231,other
97269,8231,other
97270,8231,other
97271,8231,other
97272,8232,other
97273,8232,other
97274,8232,other
97275,8232,other
97276,8232,other
97277,8232,other
97278,8232,other
97279,8232,other
97280,8233,other
97281,8233,other
97282,8233,other
97283,8234,other
97284,8234,other
97285,8234,other
97286,8235,other
97287,8235,other
97288,8235,other
97289,8235,other
97290,8235,other
97291,8235,other
97292,8236,other
97293,8236,other
97294,8236,other
97295,8236,other
97296,8236,other
97297,8236,other
97298,8236,other
97299,8236,other
97300,8236,other
97301,8236,other
97302,8237,other
97303,8237,other
97304,8237,other
97305,8237,other
97306,8237,other
97307,8237,other
97308,8238,other
97309,8238,other
97310,8238,other
97311,8238,other
97312,8239,other
97313,8239,other
97314,8239,other
97315,8240,other
97316,8240,other
97317,8240,other
97318,8240,other
97319,8240,other
97320,8240,other
97321,8240,other
97322,8241,other
97323,8241,other
97324,8241,other
97325,8242,other
97326,8242,other
97327,8242,other
97328,8242,other
97329,8242,other
97330,8243,other
97331,8243,other
97332,8243,other
97333,8244,other
97334,8244,other
97335,8244,other
97336,8244,other
97337,8244,other
97338,8245,other
97339,8245,other
97340,8245,other
97341,8245,other
97342,8246,other
97343,8246,other
97344,8246,other
97345,8246,other
97346,8246,other
97347,8246,other
97348,8246,other
97349,8246,other
97350,8246,other
97351,8246,other
97352,8246,other
97353,8246,other
97354,8247,other
97355,8247,other
97356,8247,other
97357,8247,other
97358,8247,other
97359,8248,other
97360,8248,other
97361,8248,other
97362,8248,other
97363,8248,other
97364,8248,other
97365,8248,other
97366,8248,other
97367,8249,other
97368,8249,other
97369,8249,other
97370,8249,other
97371,8249,other
97372,8249,other
97373,8250,other
97374,8250,other
97375,8250,other
97376,8250,other
97377,8250,other
97378,8250,other
97379,8250,other
97380,8250,other
97381,8250,other
97382,8251,other
97383,8251,other
97384,8251,other
97385,8252,other
97386,8252,other
97387,8253,other
97388,8253,other
97389,8253,other
97390,8254,other
97391,8254,other
97392,8254,other
97393,8254,other
97394,8254,other
97395,8255,other
97396,8255,other
97397,8255,other
97398,8256,other
97399,8256,other
97400,8256,other
97401,8256,other
97402,8256,other
97403,8256,other
97404,8256,other
97405,8256,other
97406,8256,other
97407,8256,other
97408,8256,other
97409,8256,other
97410,8257,other
97411,8257,other
97412,8257,other
97413,8257,other
97414,8257,other
97415,8257,other
97416,8257,other
97417,8257,other
97418,8258,other
97419,8258,other
97420,8258,other
97421,8258,other
97422,8258,other
97423,8258,other
97424,8258,other
97425,8258,other
97426,8259,other
97427,8259,other
97428,8259,other
97429,8259,other
97430,8259,other
97431,8259,other
97432,8259,other
97433,8259,other
97434,8259,other
97435,8259,other
97436,8259,other
97437,8259,other
97438,8259,other
97439,8260,other
97440,8260,other
97441,8260,other
97442,8260,other
97443,8260,other
97444,8261,other
97445,8261,other
97446,8261,other
97447,8261,other
97448,8262,other
97449,8262,other
97450,8262,other
97451,8262,other
97452,8263,other
97453,8263,other
97454,8263,other
97455,8263,other
97456,8263,other
97457,8263,other
97458,8263,other
97459,8263,other
97460,8263,other
97461,8263,other
97462,8263,other
97463,8263,other
97464,8263,other
97465,8263,other
97466,8263,other
97467,8263,other
97468,8263,other
97469,8263,other
97470,8263,other
97471,8263,other
97472,8263,other
97473,8263,other
97474,8263,other
97475,8264,other
97476,8264,other
97477,8264,other
97478,8264,other
97479,8264,other
97480,8264,other
97481,8264,other
97482,8264,other
97483,8264,other
97484,8264,other
97485,8264,other
97486,8264,other
97487,8265,other
97488,8265,other
97489,8265,other
97490,8265,other
97491,8265,other
97492,8265,other
97493,8265,other
97494,8265,other
97495,8265,other
97496,8265,other
97497,8265,other
97498,8265,other
97499,8265,other
97500,8265,other
97501,8265,other
97502,8265,other
97503,8265,other
97504,8265,other
97505,8265,other
97506,8265,other
97507,8266,other
97508,8266,other
97509,8266,other
97510,8266,other
97511,8266,other
97512,8266,other
97513,8267,other
97514,8267,other
97515,8267,other
97516,8267,other
97517,8267,other
97518,8268,other
97519,8268,other
97520,8268,other
97521,8268,other
97522,8268,other
97523,8268,other
97524,8268,other
97525,8268,other
97526,8268,other
97527,8269,other
97528,8269,other
97529,8270,other
97530,8270,other
97531,8270,other
97532,8270,other
97533,8270,other
97534,8270,other
97535,8270,other
97536,8270,other
97537,8270,other
97538,8271,other
97539,8271,other
97540,8271,other
97541,8271,other
97542,8271,other
97543,8271,other
97544,8271,other
97545,8271,other
97546,8271,other
97547,8271,other
97548,8271,other
97549,8272,other
97550,8272,other
97551,8272,other
97552,8272,other
97553,8272,other
97554,8272,other
97555,8272,other
97556,8272,other
97557,8272,other
97558,8272,other
97559,8272,other
97560,8272,other
97561,8272,other
97562,8272,other
97563,8272,other
97564,8273,other
97565,8273,other
97566,8273,other
97567,8274,other
97568,8274,other
97569,8274,other
97570,8274,other
97571,8274,other
97572,8274,other
97573,8274,other
97574,8274,other
97575,8275,other
97576,8275,other
97577,8275,other
97578,8275,other
97579,8275,other
97580,8275,other
97581,8276,other
97582,8276,other
97583,8276,other
97584,8276,other
97585,8276,other
97586,8276,other
97587,8276,other
97588,8276,other
97589,8276,other
97590,8277,other
97591,8277,other
97592,8277,other
97593,8277,other
97594,8277,other
97595,8277,other
97596,8277,other
97597,8277,other
97598,8278,other
97599,8278,other
97600,8278,other
97601,8278,other
97602,8278,other
97603,8279,other
97604,8279,other
97605,8279,other
97606,8279,other
97607,8279,other
97608,8279,other
97609,8279,other
97610,8280,other
97611,8280,other
97612,8280,other
97613,8280,other
97614,8280,other
97615,8280,other
97616,8281,other
97617,8282,other
97618,8282,other
97619,8282,other
97620,8282,other
97621,8282,other
97622,8282,other
97623,8282,other
97624,8283,other
97625,8283,other
97626,8283,other
97627,8283,other
97628,8283,other
97629,8283,other
97630,8283,other
97631,8283,other
97632,8283,other
97633,8284,other
97634,8284,other
97635,8284,other
97636,8284,other
97637,8284,other
97638,8285,other
97639,8285,other
97640,8285,other
97641,8285,other
97642,8285,other
97643,8285,other
97644,8285,other
97645,8285,other
97646,8286,other
97647,8286,other
97648,8286,other
97649,8286,other
97650,8286,other
97651,8286,other
97652,8286,other
97653,8286,other
97654,8286,other
97655,8287,other
97656,8287,other
97657,8287,other
97658,8287,other
97659,8287,other
97660,8287,other
97661,8288,other
97662,8288,other
97663,8288,other
97664,8288,other
97665,8288,other
97666,8288,other
97667,8288,other
97668,8288,other
97669,8288,other
97670,8288,other
97671,8288,other
97672,8288,other
97673,8288,other
97674,8289,other
97675,8289,other
97676,8289,other
97677,8289,other
97678,8289,other
97679,8289,other
97680,8289,other
97681,8289,other
97682,8290,other
97683,8290,other
97684,8290,other
97685,8290,other
97686,8290,other
97687,8291,other
97688,8291,other
97689,8291,other
97690,8291,other
97691,8291,other
97692,8291,other
97693,8291,other
97694,8291,other
97695,8291,other
97696,8292,other
97697,8292,other
97698,8292,other
97699,8293,other
97700,8293,other
97701,8293,other
97702,8293,other
97703,8293,other
97704,8293,other
97705,8293,other
97706,8293,other
97707,8293,other
97708,8294,other
97709,8294,other
97710,8294,other
97711,8294,other
97712,8294,other
97713,8294,other
97714,8294,other
97715,8294,other
97716,8294,other
97717,8294,other
97718,8294,other
97719,8295,other
97720,8295,other
97721,8295,other
97722,8295,other
97723,8295,other
97724,8295,other
97725,8295,other
97726,8296,other
97727,8296,other
97728,8296,other
97729,8297,other
97730,8297,other
97731,8297,other
97732,8297,other
97733,8297,other
97734,8297,other
97735,8297,other
97736,8297,other
97737,8297,other
97738,8297,other
97739,8297,other
97740,8297,other
97741,8298,other
97742,8298,other
97743,8298,other
97744,8299,other
97745,8299,other
97746,8299,other
97747,8299,other
97748,8299,other
97749,8299,other
97750,8299,other
97751,8299,other
97752,8299,other
97753,8299,other
97754,8299,other
97755,8300,other
97756,8300,other
97757,8300,other
97758,8300,other
97759,8300,other
97760,8300,other
97761,8300,other
97762,8301,other
97763,8301,other
97764,8301,other
97765,8301,other
97766,8301,other
97767,8301,other
97768,8301,other
97769,8302,other
97770,8302,other
97771,8302,other
97772,8303,other
97773,8303,other
97774,8303,other
97775,8304,other
97776,8304,other
97777,8304,other
97778,8304,other
97779,8305,other
97780,8305,other
97781,8305,other
97782,8305,other
97783,8305,other
97784,8305,other
97785,8306,other
97786,8306,other
97787,8306,other
97788,8306,other
97789,8306,other
97790,8306,other
97791,8306,other
97792,8306,other
97793,8306,other
97794,8306,other
97795,8307,other
97796,8307,other
97797,8307,other
97798,8307,other
97799,8307,other
97800,8307,other
97801,8308,other
97802,8308,other
97803,8308,other
97804,8309,other
97805,8309,other
97806,8310,other
97807,8310,other
97808,8310,other
97809,8310,other
97810,8310,other
97811,8310,other
97812,8310,other
97813,8310,other
97814,8310,other
97815,8310,other
97816,8310,other
97817,8310,other
97818,8310,other
97819,8310,other
97820,8310,other
97821,8310,other
97822,8310,other
97823,8310,other
97824,8310,other
97825,8310,other
97826,8310,other
97827,8310,other
97828,8310,other
97829,8310,other
97830,8311,other
97831,8311,other
97832,8311,other
97833,8311,other
97834,8312,other
97835,8312,other
97836,8312,other
97837,8312,other
97838,8312,other
97839,8312,other
97840,8312,other
97841,8312,other
97842,8312,other
97843,8313,other
97844,8313,other
97845,8313,other
97846,8313,other
97847,8313,other
97848,8313,other
97849,8313,other
97850,8313,other
97851,8313,other
97852,8313,other
97853,8313,other
97854,8313,other
97855,8313,other
97856,8314,other
97857,8314,other
97858,8314,other
97859,8314,other
97860,8314,other
97861,8315,other
97862,8315,other
97863,8315,other
97864,8315,other
97865,8315,other
97866,8315,other
97867,8315,other
97868,8316,other
97869,8316,other
97870,8316,other
97871,8316,other
97872,8316,other
97873,8316,other
97874,8317,other
97875,8317,other
97876,8317,other
97877,8317,other
97878,8318,other
97879,8318,other
97880,8318,other
97881,8318,other
97882,8318,other
97883,8318,other
97884,8318,other
97885,8318,other
97886,8319,other
97887,8319,other
97888,8319,other
97889,8319,other
97890,8319,other
97891,8320,other
97892,8320,other
97893,8320,other
97894,8320,other
97895,8320,other
97896,8320,other
97897,8320,other
97898,8320,other
97899,8320,other
97900,8320,other
97901,8320,other
97902,8320,other
97903,8320,other
97904,8320,other
97905,8321,other
97906,8321,other
97907,8321,other
97908,8321,other
97909,8321,other
97910,8321,other
97911,8321,other
97912,8321,other
97913,8321,other
97914,8322,other
97915,8322,other
97916,8322,other
97917,8322,other
97918,8322,other
97919,8322,other
97920,8322,other
97921,8323,other
97922,8323,other
97923,8323,other
97924,8323,other
97925,8323,other
97926,8324,other
97927,8324,other
97928,8324,other
97929,8324,other
97930,8325,other
97931,8325,other
97932,8325,other
97933,8325,other
97934,8325,other
97935,8325,other
97936,8326,other
97937,8326,other
97938,8326,other
97939,8326,other
97940,8326,other
97941,8326,other
97942,8326,other
97943,8326,other
97944,8326,other
97945,8326,other
97946,8326,other
97947,8326,other
97948,8326,other
97949,8326,other
97950,8326,other
97951,8326,other
97952,8326,other
97953,8326,other
97954,8326,other
97955,8326,other
97956,8326,other
97957,8326,other
97958,8326,other
97959,8326,other
97960,8327,other
97961,8327,other
97962,8327,other
97963,8327,other
97964,8327,other
97965,8328,other
97966,8328,other
97967,8328,other
97968,8328,other
97969,8328,other
97970,8329,other
97971,8329,other
97972,8329,other
97973,8329,other
97974,8329,other
97975,8330,other
97976,8330,other
97977,8330,other
97978,8330,other
97979,8330,other
97980,8330,other
97981,8330,other
97982,8331,other
97983,8331,other
97984,8331,other
97985,8331,other
97986,8331,other
97987,8332,other
97988,8332,other
97989,8332,other
97990,8332,other
97991,8332,other
97992,8332,other
97993,8332,other
97994,8332,other
97995,8333,other
97996,8333,other
97997,8333,other
97998,8333,other
97999,8333,other
98000,8333,other
98001,8333,other
98002,8334,other
98003,8334,other
98004,8334,other
98005,8334,other
98006,8335,other
98007,8335,other
98008,8336,other
98009,8336,other
98010,8336,other
98011,8336,other
98012,8336,other
98013,8337,other
98014,8337,other
98015,8337,other
98016,8337,other
98017,8337,other
98018,8337,other
98019,8337,other
98020,8337,other
98021,8337,other
98022,8338,other
98023,8338,other
98024,8338,other
98025,8338,other
98026,8338,other
98027,8338,other
98028,8338,other
98029,8338,other
98030,8339,other
98031,8339,other
98032,8339,other
98033,8339,other
98034,8339,other
98035,8339,other
98036,8339,other
98037,8339,other
98038,8339,other
98039,8340,other
98040,8341,other
98041,8341,other
98042,8341,other
98043,8341,other
98044,8341,other
98045,8341,other
98046,8341,other
98047,8342,other
98048,8342,other
98049,8342,other
98050,8342,other
98051,8342,other
98052,8342,other
98053,8342,other
98054,8342,other
98055,8342,other
98056,8342,other
98057,8342,other
98058,8342,other
98059,8342,other
98060,8342,other
98061,8342,other
98062,8342,other
98063,8342,other
98064,8342,other
98065,8342,other
98066,8342,other
98067,8342,other
98068,8342,other
98069,8342,other
98070,8342,other
98071,8342,other
98072,8342,other
98073,8342,other
98074,8342,other
98075,8342,other
98076,8342,other
98077,8342,other
98078,8342,other
98079,8342,other
98080,8342,other
98081,8343,other
98082,8343,other
98083,8343,other
98084,8343,other
98085,8343,other
98086,8343,other
98087,8343,other
98088,8343,other
98089,8343,other
98090,8343,other
98091,8344,other
98092,8344,other
98093,8344,other
98094,8344,other
98095,8344,other
98096,8345,other
98097,8345,other
98098,8345,other
98099,8345,other
98100,8345,other
98101,8345,other
98102,8346,other
98103,8346,other
98104,8346,other
98105,8346,other
98106,8346,other
98107,8346,other
98108,8346,other
98109,8347,other
98110,8347,other
98111,8347,other
98112,8347,other
98113,8347,other
98114,8347,other
98115,8347,other
98116,8348,other
98117,8348,other
98118,8348,other
98119,8348,other
98120,8348,other
98121,8348,other
98122,8349,other
98123,8349,other
98124,8349,other
98125,8349,other
98126,8349,other
98127,8349,other
98128,8349,other
98129,8349,other
98130,8349,other
98131,8349,other
98132,8349,other
98133,8349,other
98134,8349,other
98135,8349,other
98136,8350,other
98137,8350,other
98138,8350,other
98139,8350,other
98140,8350,other
98141,8350,other
98142,8350,other
98143,8350,other
98144,8350,other
98145,8350,other
98146,8350,other
98147,8350,other
98148,8350,other
98149,8350,other
98150,8350,other
98151,8350,other
98152,8350,other
98153,8350,other
98154,8350,other
98155,8350,other
98156,8350,other
98157,8350,other
98158,8350,other
98159,8350,other
98160,8350,other
98161,8350,other
98162,8350,other
98163,8350,other
98164,8350,other
98165,8350,other
98166,8350,other
98167,8351,other
98168,8351,other
98169,8351,other
98170,8351,other
98171,8351,other
98172,8351,other
98173,8352,other
98174,8352,other
98175,8352,other
98176,8352,other
98177,8352,other
98178,8352,other
98179,8352,other
98180,8352,other
98181,8352,other
98182,8352,other
98183,8353,other
98184,8353,other
98185,8353,other
98186,8354,other
98187,8354,other
98188,8354,other
98189,8354,other
98190,8354,other
98191,8354,other
98192,8354,other
98193,8354,other
98194,8354,other
98195,8355,other
98196,8355,other
98197,8355,other
98198,8355,other
98199,8355,other
98200,8355,other
98201,8355,other
98202,8355,other
98203,8355,other
98204,8355,other
98205,8355,other
98206,8356,other
98207,8356,other
98208,8356,other
98209,8356,other
98210,8356,other
98211,8356,other
98212,8356,other
98213,8356,other
98214,8356,other
98215,8356,other
98216,8356,other
98217,8356,other
98218,8356,other
98219,8356,other
98220,8357,other
98221,8357,other
98222,8357,other
98223,8357,other
98224,8357,other
98225,8357,other
98226,8357,other
98227,8357,other
98228,8357,other
98229,8357,other
98230,8357,other
98231,8357,other
98232,8357,other
98233,8358,other
98234,8358,other
98235,8358,other
98236,8358,other
98237,8358,other
98238,8358,other
98239,8358,other
98240,8358,other
98241,8358,other
98242,8358,other
98243,8359,other
98244,8359,other
98245,8359,other
98246,8359,other
98247,8360,other
98248,8360,other
98249,8360,other
98250,8360,other
98251,8360,other
98252,8360,other
98253,8360,other
98254,8360,other
98255,8361,other
98256,8361,other
98257,8362,other
98258,8362,other
98259,8362,other
98260,8362,other
98261,8362,other
98262,8363,other
98263,8363,other
98264,8364,other
98265,8364,other
98266,8364,other
98267,8364,other
98268,8364,other
98269,8364,other
98270,8364,other
98271,8364,other
98272,8365,other
98273,8365,other
98274,8365,other
98275,8365,other
98276,8365,other
98277,8365,other
98278,8365,other
98279,8365,other
98280,8365,other
98281,8365,other
98282,8365,other
98283,8365,other
98284,8365,other
98285,8365,other
98286,8365,other
98287,8365,other
98288,8365,other
98289,8365,other
98290,8365,other
98291,8365,other
98292,8365,other
98293,8365,other
98294,8365,other
98295,8365,other
98296,8365,other
98297,8365,other
98298,8365,other
98299,8365,other
98300,8366,other
98301,8366,other
98302,8366,other
98303,8366,other
98304,8366,other
98305,8366,other
98306,8367,other
98307,8367,other
98308,8367,other
98309,8367,other
98310,8367,other
98311,8367,other
98312,8367,other
98313,8367,other
98314,8367,other
98315,8368,other
98316,8369,other
98317,8369,other
98318,8369,other
98319,8369,other
98320,8369,other
98321,8370,other
98322,8370,other
98323,8370,other
98324,8370,other
98325,8370,other
98326,8370,other
98327,8370,other
98328,8370,other
98329,8370,other
98330,8371,other
98331,8371,other
98332,8371,other
98333,8371,other
98334,8372,other
98335,8372,other
98336,8372,other
98337,8372,other
98338,8372,other
98339,8372,other
98340,8372,other
98341,8373,other
98342,8373,other
98343,8373,other
98344,8373,other
98345,8373,other
98346,8373,other
98347,8374,other
98348,8374,other
98349,8374,other
98350,8374,other
98351,8374,other
98352,8375,other
98353,8375,other
98354,8375,other
98355,8375,other
98356,8375,other
98357,8375,other
98358,8375,other
98359,8376,other
98360,8376,other
98361,8376,other
98362,8376,other
98363,8376,other
98364,8376,other
98365,8376,other
98366,8377,other
98367,8378,other
98368,8378,other
98369,8378,other
98370,8378,other
98371,8378,other
98372,8378,other
98373,8378,other
98374,8378,other
98375,8378,other
98376,8378,other
98377,8378,other
98378,8378,other
98379,8379,other
98380,8380,other
98381,8380,other
98382,8380,other
98383,8380,other
98384,8380,other
98385,8380,other
98386,8380,other
98387,8381,other
98388,8382,other
98389,8382,other
98390,8383,other
98391,8383,other
98392,8383,other
98393,8383,other
98394,8383,other
98395,8383,other
98396,8383,other
98397,8383,other
98398,8383,other
98399,8383,other
98400,8383,other
98401,8383,other
98402,8383,other
98403,8383,other
98404,8383,other
98405,8383,other
98406,8383,other
98407,8384,other
98408,8384,other
98409,8384,other
98410,8384,other
98411,8384,other
98412,8384,other
98413,8384,other
98414,8384,other
98415,8384,other
98416,8384,other
98417,8384,other
98418,8384,other
98419,8384,other
98420,8384,other
98421,8385,other
98422,8385,other
98423,8385,other
98424,8385,other
98425,8386,other
98426,8386,other
98427,8386,other
98428,8387,other
98429,8387,other
98430,8387,other
98431,8387,other
98432,8387,other
98433,8387,other
98434,8388,other
98435,8388,other
98436,8388,other
98437,8388,other
98438,8388,other
98439,8389,other
98440,8389,other
98441,8389,other
98442,8389,other
98443,8389,other
98444,8389,other
98445,8389,other
98446,8390,other
98447,8390,other
98448,8390,other
98449,8390,other
98450,8390,other
98451,8390,other
98452,8390,other
98453,8390,other
98454,8390,other
98455,8390,other
98456,8390,other
98457,8391,other
98458,8391,other
98459,8391,other
98460,8391,other
98461,8391,other
98462,8391,other
98463,8391,other
98464,8392,other
98465,8392,other
98466,8392,other
98467,8392,other
98468,8392,other
98469,8392,other
98470,8392,other
98471,8392,other
98472,8392,other
98473,8392,other
98474,8392,other
98475,8392,other
98476,8392,other
98477,8392,other
98478,8393,other
98479,8393,other
98480,8393,other
98481,8393,other
98482,8393,other
98483,8395,other
98484,8395,other
98485,8395,other
98486,8395,other
98487,8395,other
98488,8395,other
98489,8395,other
98490,8395,other
98491,8395,other
98492,8395,other
98493,8395,other
98494,8395,other
98495,8395,other
98496,8395,other
98497,8396,other
98498,8396,other
98499,8396,other
98500,8396,other
98501,8396,other
98502,8396,other
98503,8396,other
98504,8396,other
98505,8396,other
98506,8396,other
98507,8396,other
98508,8397,other
98509,8397,other
98510,8397,other
98511,8397,other
98512,8397,other
98513,8397,other
98514,8398,other
98515,8398,other
98516,8399,other
98517,8399,other
98518,8399,other
98519,8399,other
98520,8399,other
98521,8400,other
98522,8400,other
98523,8400,other
98524,8400,other
98525,8400,other
98526,8400,other
98527,8400,other
98528,8400,other
98529,8400,other
98530,8401,other
98531,8401,other
98532,8401,other
98533,8401,other
98534,8402,other
98535,8402,other
98536,8402,other
98537,8402,other
98538,8402,other
98539,8402,other
98540,8402,other
98541,8402,other
98542,8402,other
98543,8402,other
98544,8402,other
98545,8402,other
98546,8402,other
98547,8403,other
98548,8403,other
98549,8404,other
98550,8404,other
98551,8404,other
98552,8404,other
98553,8404,other
98554,8404,other
98555,8405,other
98556,8405,other
98557,8405,other
98558,8405,other
98559,8405,other
98560,8405,other
98561,8405,other
98562,8405,other
98563,8405,other
98564,8405,other
98565,8405,other
98566,8405,other
98567,8405,other
98568,8405,other
98569,8405,other
98570,8406,other
98571,8406,other
98572,8406,other
98573,8406,other
98574,8406,other
98575,8406,other
98576,8406,other
98577,8407,other
98578,8408,other
98579,8408,other
98580,8408,other
98581,8408,other
98582,8408,other
98583,8408,other
98584,8408,other
98585,8408,other
98586,8408,other
98587,8409,other
98588,8409,other
98589,8409,other
98590,8409,other
98591,8409,other
98592,8410,other
98593,8410,other
98594,8411,other
98595,8412,other
98596,8412,other
98597,8412,other
98598,8412,other
98599,8412,other
98600,8412,other
98601,8412,other
98602,8412,other
98603,8412,other
98604,8412,other
98605,8412,other
98606,8412,other
98607,8412,other
98608,8412,other
98609,8412,other
98610,8412,other
98611,8413,other
98612,8413,other
98613,8413,other
98614,8413,other
98615,8413,other
98616,8413,other
98617,8413,other
98618,8413,other
98619,8413,other
98620,8414,other
98621,8415,other
98622,8415,other
98623,8415,other
98624,8415,other
98625,8415,other
98626,8415,other
98627,8415,other
98628,8415,other
98629,8415,other
98630,8415,other
98631,8416,other
98632,8416,other
98633,8416,other
98634,8416,other
98635,8416,other
98636,8416,other
98637,8416,other
98638,8416,other
98639,8416,other
98640,8416,other
98641,8416,other
98642,8416,other
98643,8416,other
98644,8417,other
98645,8417,other
98646,8417,other
98647,8417,other
98648,8417,other
98649,8417,other
98650,8417,other
98651,8417,other
98652,8417,other
98653,8417,other
98654,8417,other
98655,8417,other
98656,8417,other
98657,8418,other
98658,8418,other
98659,8418,other
98660,8418,other
